Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,0.12078583555663351,0.011499765452481547,0.0,0.22041044950288619,0.0,0.2679310344827586,0.20740605618387453,0.018930059197544404
2000-01-02,0.11229687121028377,0.014521697426576718,0.0778255768478686,0.13012089433803742,0.0,0.40913793103448276,0.3943816125501642,0.07959657969743478
2000-01-03,0.10987145282561242,0.017936979275448683,0.14646069612827534,0.12052091923262435,0.0,0.45706896551724135,0.46406421014228383,0.11245340934005701
2000-01-04,0.10720349260247393,0.02034245062596618,0.08036761830269848,0.155482254827216,0.0,0.4625862068965517,0.3998540678584458,0.08108309581232187
2000-01-05,0.10586951249090468,0.020535563290894787,0.06667970277669144,0.17438658181761602,0.0,0.4582758620689655,0.3943816125501642,0.08005262003946503
2000-01-06,0.1016250303177298,0.02325226476158826,0.0,0.24446484417544462,0.0,0.2929310344827586,0.21178402043049982,0.02383687787765841
2000-01-07,0.0975018190637885,0.02748161961154727,0.027962456003128668,0.19654276423270217,0.0,0.3670689655172414,0.35206129149945276,0.06277570708178032
2000-01-08,0.09556148435605141,0.0325441712410619,0.036175205318732896,0.15537334100916433,0.0,0.34672413793103446,0.3861729295877417,0.07676386757290068
2000-01-09,0.09119573126364297,0.03346923715247696,0.05338287055142746,0.1388184406653078,0.0,0.3575862068965517,0.3914629697190807,0.07735584301688225
2000-01-10,0.08901285471743875,0.034973641058677396,0.0,0.23564282491325794,0.0,0.41172413793103446,0.37048522437066767,0.07009427757070819
2000-01-11,0.08780014552510308,0.040440791844420954,0.26456785295267893,0.12104992920601827,0.0,0.4308620689655172,0.460051076249544,0.11159394869546155
2000-01-12,0.08719379092893524,0.046260795091713325,0.0,0.16120800983336186,0.0,0.42810344827586205,0.48102882159795696,0.12347292260469195
2000-01-13,0.07882609750181906,0.04645390775664193,0.0,0.20558261113099224,0.0,0.283448275862069,0.2938708500547246,0.0459504494628371
2000-01-14,0.07227746786320641,0.05037653219900573,0.0,0.16834964447417966,0.0,0.15586206896551724,0.19573148485954034,0.017540013155009866
2000-01-15,0.07203492602473927,0.0584617657547124,0.0,0.20209736895333824,0.0,0.11620689655172417,0.1273257935060197,0.012435869326901997
2000-01-16,0.07167111326703857,0.05938795659427254,0.17618302698474775,0.2314418633598357,0.0,0.17862068965517242,0.09029551258664725,0.0
2000-01-17,0.06985204947853504,0.0633368293600245,0.16816581931951505,0.11358155311104541,0.0,0.2379310344827586,0.28456767603064576,0.039136154352115766
2000-01-18,0.06863934028619936,0.07142131296363452,0.0,0.21549376857369573,0.0,0.18310344827586206,0.19664356074425393,0.019618504713878535
2000-01-19,0.0674266310938637,0.07237375212658281,0.0,0.2858365359182213,0.0,0.1736206896551724,0.10926669098869035,0.00472264854198641
2000-01-20,0.06621392190152801,0.07775615832538696,0.0,0.32691260444057196,0.0,0.21241379310344827,0.06603429405326522,0.0
2000-01-21,0.06500121270919233,0.08513868676638281,0.08897145091904576,0.21924351573804668,0.0,0.20620689655172414,0.173659248449471,0.01755755316816488
2000-01-22,0.06378850351685665,0.0856636532341497,0.1026593664450528,0.08307012493970843,0.0,0.1467241379310345,0.22674206493980298,0.029607542205656652
2000-01-23,0.06257579432452098,0.09388462811937881,0.0,0.2402016461545643,0.0,0.15172413793103445,0.16070777088653776,0.017540013155009866
2000-01-24,0.06075673053601746,0.0982658482689418,0.04790770434102464,0.2170807984938775,0.0,0.23086206896551723,0.21415541773075525,0.023082657311992986
2000-01-25,0.06015037593984962,0.10221397108259711,0.13863903011341416,0.22346003640833345,0.0,0.3082758620689655,0.2437066763954761,0.034974786231089676
2000-01-26,0.05954402134368178,0.11122352059762197,0.2254595228783731,0.19654276423270217,0.0,0.3732758620689655,0.36464793870850054,0.06784038588028943
2000-01-27,0.05833131215134611,0.11272754952777375,0.06472428627297615,0.1985343311913616,0.0,0.3167241379310345,0.32506384531192994,0.052869984652488496
2000-01-28,0.05711860295901043,0.12325912682327411,0.04458349628470864,0.17914767157816125,0.0,0.21913793103448276,0.27052170740605624,0.03514141635606227
2000-01-29,0.05651224836284259,0.12421044105807733,0.0,0.2456473370571487,0.0,0.25948275862068965,0.29168186793141193,0.042135496601622455
2000-01-30,0.05529953917050691,0.132761394865903,0.0,0.3729987085933002,0.0,0.36689655172413793,0.2696096315213426,0.03508002631001973
