Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,-0.32676196131968277,-1.4174493031719464,-0.4577914408234692,-0.9394326192475391,0.0,-1.5818633036436622,-1.5698927056673664,-1.173936856454526
2000-01-02,-0.3343194944422098,-1.4168533581585505,-0.4577914408234692,-0.8971851488922847,0.0,-0.9848272309332892,-0.9912275306820947,-0.980722256206155
2000-01-03,-0.340932335924421,-1.4062694685702508,0.5099425871452387,-1.1246987455290394,0.0,-0.35372347932360776,-0.5635976057715951,-0.7536162960981662
2000-01-04,-0.30786812851336515,-1.390663451811977,1.3847485130904613,-1.1138715043827179,0.0,-0.16890632129486166,-0.3652501086854485,-0.6101174859060388
2000-01-05,-0.23701625548967398,-1.3769825251461882,1.3991683909906572,-1.1863361771528693,0.0,-0.5462058651046982,-0.573605965716309,-0.7575512479919796
2000-01-06,-0.20867550628019751,-1.376906272339356,-0.4577914408234692,-0.98493533857489,0.0,-1.4702916552484286,-1.3460693832674029,-1.1039116372689235
2000-01-07,-0.23701625548967398,-1.376906272339356,-0.4577914408234692,-0.8877024671040032,0.0,-1.2744025015774074,-1.2305183184511614,-1.072156998598957
2000-01-08,-0.28047207094420457,-1.3657264377376608,-0.07967019810721912,-1.282790619521733,0.0,-0.9729035433185313,-0.6427546344252407,-0.7988047759109901
2000-01-09,-0.2993659037505222,-1.342282805557149,-0.4577914408234692,-1.0937738802941213,0.0,-1.2215975992834802,-0.9666615562723425,-0.9548700453769084
2000-01-10,-0.3050340535924175,-1.336365587746976,-0.4577914408234692,-0.9709236147384739,0.0,-0.7105824157938596,-0.5435808858821675,-0.7270659486425979
2000-01-11,-0.27008046290072985,-1.336365587746976,2.3268472025699314,-1.2542718078748862,0.0,-0.6688495091422071,-0.5117361042398962,-0.7091047972563209
2000-01-12,-0.21812242268335633,-1.3324802139588525,-0.4529848148567372,-0.8158039245898686,0.0,-0.35883363115850403,-0.2951915890724517,-0.5600420497089628
2000-01-13,-0.2842508375054681,-1.301739774724559,-0.4577914408234692,-0.7425608227176942,0.0,-1.1423902458425887,-1.1604597988381649,-1.0361289175496877
2000-01-14,-0.32203850311810334,-1.2958202106741752,-0.4577914408234692,-0.6689638894355091,0.0,-1.7956379887368203,-1.9192754528282856,-1.2565920018799488
2000-01-15,-0.3456557941260004,-1.2958202106741752,-0.4577914408234692,-1.0974537269582303,0.0,-2.3645682263552645,-2.118532800818497,-1.2879446830983967
2000-01-16,-0.36927308513389745,-1.2773517808594337,0.4666829534446506,-1.0985859874702641,0.0,-2.062217576123906,-2.0985160809290693,-1.2834596841656634
2000-01-17,-0.3834434597386357,-1.2552795260817953,1.0226493569299846,-0.8774413562136987,0.0,-1.437927360294086,-1.8273805115177308,-1.2347805212212308
2000-01-18,-0.39477975942242627,-1.2552795260817953,-0.4577914408234692,-0.986421430496934,0.0,-2.2657719575472712,-2.0630318956705382,-1.2779169024657757
2000-01-19,-0.405171367465901,-1.2368087500268434,-0.4577914408234692,-0.4130730137159118,0.0,-2.0434803527292864,-2.378750159381056,-1.33038292771662
2000-01-20,-0.4089501340271645,-1.2147353221291,-0.4577914408234692,-0.20296792245167408,0.0,-1.6406300497449688,-2.446988977185923,-1.3384643880576774
2000-01-21,-0.4155629755093757,-1.2147353221291,-0.23668664635379752,-0.2902227481602649,0.0,-1.696841719928827,-2.336897017794071,-1.32166679771527
2000-01-22,-0.421231125351271,-1.1962645460741486,-0.2975705752657361,-0.6155353465239228,0.0,-1.9327603963065354,-1.9720468052640492,-1.261796293094347
2000-01-23,-0.4250098919125345,-1.1741911181764044,-0.4577914408234692,-1.0803990529957241,0.0,-2.5212795492920814,-2.2277149093062842,-1.3121255971555401
