Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,-0.17410817076166915,-1.4172709255520608,-0.5629340226563786,-0.8154348448810524,0.0,-1.515190166618392,-1.7539950095367562,-1.210010636454678
2000-01-02,-0.21753707479179474,-1.408493847514908,0.21258499390130853,-1.2179910291939098,0.0,-0.8386111350343614,-0.8834457081986904,-0.916594172826755
2000-01-03,-0.22994533308611634,-1.398574300826437,0.8965226190564548,-1.2607925397438036,0.0,-0.6089542720546781,-0.5590068466268455,-0.7576805796237173
2000-01-04,-0.2435944172098701,-1.391587707501169,0.2379160170552029,-1.1049173465418407,0.0,-0.5825189496973046,-0.8579662164522105,-0.9094045681162479
2000-01-05,-0.25041895927174695,-1.3910268196504265,0.10151820007269508,-1.0206323622337032,0.0,-0.6031715452890026,-0.8834457081986904,-0.9143885123845935
2000-01-06,-0.2721334112868098,-1.3831362711482338,-0.5629340226563786,-0.7081882722552248,0.0,-1.3954051121865432,-1.7336114161395721,-1.18627857842796
2000-01-07,-0.2932274503871565,-1.370852282665662,-0.2842927679635413,-0.9218489732174169,0.0,-1.0401804680093352,-1.0804871110381356,-0.9979491099049418
2000-01-08,-0.3031540570226138,-1.3561483081552266,-0.20245407777403657,-1.1054029390440274,0.0,-1.1376607192021504,-0.9216649458184104,-0.930294717496335
2000-01-09,-0.32548892195239265,-1.3534614919847765,-0.030982536424598233,-1.179212999376421,0.0,-1.0856161783110712,-0.8970347704634797,-0.9274316005762215
2000-01-10,-0.3366563544172821,-1.3490920122620993,-0.5629340226563786,-0.7475212649323556,0.0,-0.8262195776793425,-0.994706155491653,-0.9625525014629465
2000-01-11,-0.3428604835644429,-1.3332128960216618,2.0734409255912363,-1.2584339475903248,0.0,-0.7345220532522028,-0.5776918072409308,-0.7618374012262523
2000-01-12,-0.3459625481380233,-1.3163089342131684,-0.5629340226563786,-1.079389054998306,0.0,-0.7477397144308896,-0.48002042221275754,-0.7043841883626424
2000-01-13,-0.3887710392534328,-1.3157480463624258,-0.5629340226563786,-0.8815447955359124,0.0,-1.440840822488279,-1.3514190399423727,-1.0793252552566108
2000-01-14,-0.4222733366481011,-1.3043549438253053,-0.5629340226563786,-1.047548060926343,0.0,-2.0521576520025437,-1.8083512585959136,-1.2167336591485742
2000-01-15,-0.42351416247753326,-1.2808717130724716,-0.5629340226563786,-0.89708375560589,0.0,-2.2421615314461665,-2.126844905426913,-1.2414200894819967
2000-01-16,-0.4253754012216815,-1.2781816295941533,1.1927007359327573,-0.7662512614452751,0.0,-1.9431119472783773,-2.299256132911428,-1.3015667530778616
2000-01-17,-0.4346815949424227,-1.2667122898734369,1.11281058598586,-1.2917317191688482,0.0,-1.6589322319366113,-1.3947341759113883,-1.112282912248139
2000-01-18,-0.4408857240895835,-1.2432312373258483,-0.5629340226563786,-0.8373558778369138,0.0,-1.9216332478630116,-1.8041046766381665,-1.2066809375179535
2000-01-19,-0.44708985323674433,-1.2404649166639343,-0.5629340226563786,-0.5237324917816959,0.0,-1.9670689581647476,-2.2109272281902967,-1.278725442537401
2000-01-20,-0.4532939823839051,-1.2248319376162495,-0.5629340226563786,-0.3405947480998169,0.0,-1.7811955978394642,-2.4122152129874888,-1.3015667530778616
2000-01-21,-0.4594981115310659,-1.2033896851785446,0.323651787729922,-0.8206376216901968,0.0,-1.8109353354915094,-1.911118541973383,-1.2166488260546449
2000-01-22,-0.4657022406782267,-1.2018649415066234,0.4600496047124298,-1.4277669901386076,0.0,-2.0959411546569435,-1.6639674720325268,-1.1583684905252243
2000-01-23,-0.47190636982538753,-1.1779874556043355,-0.5629340226563786,-0.7271957501979651,0.0,-2.071984143770574,-1.9714200057733855,-1.2167336591485742
2000-01-24,-0.4812125635461287,-1.1652623805595297,-0.08554166321760132,-0.8302801013764775,0.0,-1.6928024887069961,-1.7225703030494306,-1.1899264014669193
2000-01-25,-0.4843146281197091,-1.1537952190440586,0.8185810093521645,-0.8018382548198221,0.0,-1.3218818718800978,-1.584981047618439,-1.1324095637828624
